0705.2005.001.a,5.099000,92.30400,12.00000,6.6,-0.140E+19,-0.215E+19,0.355E+19,0.483E+18,-0.544E+19,-0.260E+19,
0705.2005.057.a,2.908000,95.59200,24.00000,6.7,0.534E+19,-0.793E+19,0.259E+19,0.110E+20,-0.106E+20,0.315E+19,
0706.2005.134.a,0.5870000,98.45900,32.00000,6.8,0.893E+19,0.890E+18,-0.982E+19,0.631E+19,-0.107E+20,0.135E+19,
0706.2005.139.a,1.989000,97.04100,38.00000,6.9,0.434E+19,0.344E+19,-0.778E+19,0.704E+19,-0.670E+19,0.888E+18,
0706.2005.186.a,1.819000,97.08200,21.00000,6.7,0.355E+19,-0.174E+19,-0.181E+19,0.591E+19,-0.422E+19,0.531E+18,
0706.2005.323.a,2.232400,96.76940,24.00000,6.5,0.160E+19,-0.288E+18,-0.131E+19,0.333E+19,-0.333E+19,0.213E+19,
0706.2006.136.a,9.300000E-02,97.05000,8.000000,6.8,-0.860E+19,0.694E+19,0.166E+19,0.825E+19,-0.878E+19,-0.157E+20,
0717.1999.312.a,36.52200,71.24000,226.0000,6.5,0.538E+19,0.626E+17,-0.545E+19,0.883E+18,0.281E+19,-0.259E+19,
0717.2004.096.a,36.51200,71.02900,178.0000,6.5,0.444E+19,-0.498E+19,0.544E+18,0.472E+19,0.340E+19,-0.106E+18,
0717.2005.346.a,36.35700,71.09300,216.0000,6.5,0.635E+19,-0.718E+19,0.830E+18,0.131E+19,0.110E+19,-0.348E+18,
0022.2009.321.a,52.07950,-131.5115,16.00000,6.6,0.372E+18,-0.745E+19,0.708E+19,0.929E+18,-0.299E+19,0.496E+19,
0186.2006.219.a,-15.77700,167.7990,158.0000,6.8,-0.114E+20,0.131E+20,-0.168E+19,-0.378E+19,-0.953E+19,0.125E+20,
0188.2003.359.b,-22.25200,169.4880,8.000000,6.5,-0.490E+19,0.427E+19,0.632E+18,-0.114E+18,-0.189E+17,-0.373E+18,
0188.2003.360.a,-22.27300,169.3140,4.000000,6.8,-0.143E+20,0.777E+19,0.651E+19,-0.894E+18,-0.420E+19,-0.114E+19,
0188.2003.361.b,-21.67200,169.8350,14.00000,6.7,0.111E+20,-0.393E+19,-0.715E+19,0.244E+19,-0.534E+19,0.305E+19,
0188.2005.101.a,-21.97500,170.6120,67.00000,6.8,-0.380E+19,-0.411E+19,0.791E+19,0.856E+19,0.378E+19,0.106E+20,
0190.2002.346.a,-4.786000,153.2750,34.00000,6.6,0.736E+19,0.375E+19,-0.111E+20,-0.264E+19,-0.392E+19,0.847E+18,
0190.2003.010.a,-5.311000,153.7010,34.00000,6.6,0.120E+20,-0.829E+19,-0.366E+19,0.223E+18,0.368E+18,0.283E+19,
0192.2000.037.a,-5.844000,150.8760,9.9999998E-03,6.6,0.186E+19,-0.133E+19,-0.531E+18,0.822E+19,-0.506E+19,-0.553E+18,
0192.2000.198.a,-7.747000,150.9170,8.000000,6.6,-0.506E+19,0.602E+19,-0.954E+18,0.384E+18,-0.947E+18,0.664E+19,
0192.2000.323.a,-5.228000,151.7710,34.00000,6.8,0.162E+20,-0.106E+20,-0.557E+19,0.256E+19,-0.673E+18,0.144E+19,
0192.2000.341.a,-4.218000,152.7250,26.00000,6.6,0.351E+19,0.143E+19,-0.494E+19,0.204E+19,-0.481E+18,0.104E+19,
0192.2001.304.a,-5.912000,150.1960,32.00000,6.9,0.176E+20,-0.976E+19,-0.785E+19,0.767E+19,-0.190E+19,0.126E+20,
0192.2002.036.a,-5.345000,151.2480,42.00000,6.6,0.561E+19,-0.447E+19,-0.114E+19,0.590E+18,-0.149E+19,0.640E+19,
0192.2005.272.a,-5.437000,151.8400,24.00000,6.7,0.323E+19,-0.254E+19,-0.697E+18,0.593E+19,0.250E+19,-0.212E+19,
0035.2010.010.a,40.67400,-124.6550,18.00000,6.5,-0.755E+18,-0.648E+19,0.724E+19,0.512E+18,-0.271E+19,-0.536E+18,
0049.2009.215.a,29.03900,-112.9030,10.00000,6.8,0.256E+18,-0.171E+20,0.169E+20,0.783E+18,0.505E+19,-0.428E+19,
0177.2009.049.a,-27.42400,-176.3300,22.00000,6.9,0.442E+19,-0.123E+20,0.786E+19,0.222E+18,0.214E+20,-0.142E+20,
0192.2006.148.a,-5.724000,151.1330,30.00000,6.5,0.442E+19,-0.289E+19,-0.153E+19,0.236E+19,0.431E+17,0.701E+18,
0192.2003.158.a,-5.095000,152.5020,20.00000,6.6,0.825E+19,-0.418E+19,-0.407E+19,0.151E+19,0.790E+18,-0.460E+18,
0192.2003.329.a,-5.515800,150.8822,32.00000,6.6,0.764E+19,-0.591E+19,-0.172E+19,0.181E+19,-0.957E+18,0.202E+19,
0192.2005.345.a,-6.568000,152.1950,6.000000,6.6,-0.905E+19,0.801E+19,0.104E+19,0.554E+18,-0.220E+19,0.348E+19,
0069.2008.290.a,14.42300,-92.36400,24.00000,6.5,0.611E+19,-0.250E+19,-0.360E+19,-0.719E+18,-0.144E+19,0.114E+19,
0102.2007.253.a,2.912800,-78.14780,12.00000,6.9,-0.981E+19,0.998E+19,-0.175E+18,0.984E+19,0.474E+19,0.775E+19,
0211.2009.224.a,32.82100,140.3950,100.0000,6.6,0.375E+19,0.623E+18,-0.437E+19,-0.202E+19,-0.811E+19,-0.141E+19,
0216.2007.304.a,18.83690,145.3184,240.0000,6.9,0.363E+20,0.138E+20,-0.501E+20,-0.442E+20,-0.181E+20,0.293E+20,
0221.2009.097.a,46.04900,151.5480,32.00000,6.9,0.145E+20,-0.187E+19,-0.126E+20,0.503E+19,0.105E+20,-0.173E+19,
0224.2008.255.a,41.89200,143.7540,24.00000,6.8,0.760E+19,-0.148E+19,-0.612E+19,0.806E+19,0.144E+20,-0.434E+19,
0227.2008.165.a,39.10000,140.6000,8.000000,6.9,0.133E+20,0.586E+19,-0.192E+20,0.229E+19,0.380E+19,-0.660E+19,
0227.2008.205.a,39.80000,141.4000,100.0000,6.8,-0.109E+20,0.479E+19,0.613E+19,-0.240E+19,0.172E+20,-0.105E+19,
0228.2008.128.c,36.15800,141.5210,28.00000,6.8,0.126E+20,-0.365E+19,-0.899E+19,0.471E+18,0.257E+19,0.631E+18,
0229.2008.201.a,37.55200,142.2140,22.00000,6.9,0.828E+19,-0.140E+19,-0.688E+19,0.748E+19,0.187E+20,-0.323E+19,
0248.2008.063.a,13.40000,125.7000,24.00000,6.9,-0.101E+20,0.149E+20,-0.485E+19,-0.201E+19,0.176E+19,-0.123E+20,
0274.2008.056.b,-2.245000,99.80800,26.00000,6.5,0.673E+19,-0.388E+19,-0.285E+19,0.234E+19,-0.125E+18,0.175E+19,
0306.2008.238.a,30.90100,83.52000,24.00000,6.7,-0.798E+19,0.933E+18,0.704E+19,-0.286E+19,0.199E+19,-0.205E+19,
0325.2008.315.a,37.60000,95.80000,20.00000,6.5,0.139E+19,-0.151E+19,0.120E+18,0.494E+18,-0.110E+18,-0.396E+18,
0368.2008.045.a,36.50100,21.67000,18.00000,6.9,0.155E+19,0.195E+18,-0.175E+19,0.694E+19,-0.400E+19,-0.244E+19,
0403.2008.039.a,10.67100,-41.89900,2.000000,6.9,-0.374E+19,0.480E+18,0.326E+19,0.913E+19,0.128E+20,-0.118E+20,
0703.2008.179.a,11.03080,91.90630,10.00000,6.7,-0.363E+19,-0.182E+19,0.545E+19,-0.126E+19,-0.156E+19,0.141E+19,
0719.2008.279.a,39.50000,73.80000,6.000000,6.6,0.104E+20,-0.106E+20,0.200E+18,-0.980E+18,-0.245E+18,-0.924E+19,
0183.2008.201.a,-11.04100,164.4930,4.000000,6.6,-0.796E+19,0.195E+19,0.601E+19,0.148E+19,0.368E+18,0.472E+19,
0186.2008.252.b,-13.50100,166.9670,105.0000,6.9,0.329E+20,-0.423E+19,-0.287E+20,0.122E+18,-0.242E+18,0.380E+18,
0188.2009.015.a,-22.35200,170.6350,10.00000,6.6,0.439E+19,-0.202E+19,-0.237E+19,0.129E+19,-0.140E+19,0.138E+19,
0188.2009.019.a,-22.59600,170.9110,6.000000,6.5,0.378E+19,-0.184E+19,-0.193E+19,0.349E+19,-0.226E+18,0.533E+17,
0190.2009.174.a,-5.157000,153.7820,62.00000,6.7,0.135E+20,-0.605E+19,-0.746E+19,-0.152E+19,0.406E+19,0.548E+19,
0210.2008.130.a,12.50000,143.2000,75.00000,6.6,-0.652E+19,-0.270E+19,0.922E+19,0.791E+19,0.164E+19,-0.516E+18,
0732.2008.182.a,-58.15950,-21.89390,38.00000,6.7,0.103E+19,-0.214E+20,0.204E+20,0.946E+19,0.182E+19,0.651E+19,
0153.2008.041.a,-60.79700,-25.58600,4.000000,6.5,-0.696E+19,0.442E+19,0.253E+19,0.224E+18,-0.299E+18,0.305E+19,
0153.2008.054.a,-57.32600,-23.42100,12.00000,6.7,-0.122E+20,-0.421E+19,0.164E+20,-0.198E+19,0.416E+19,-0.965E+19,
0181.2008.015.a,-21.98400,-179.5350,588.0000,6.5,0.159E+18,-0.443E+18,0.284E+18,-0.230E+19,-0.590E+19,-0.107E+19,
0173.2008.178.a,-20.68550,-173.3634,38.00000,6.5,0.182E+19,0.368E+18,-0.219E+19,0.573E+18,-0.120E+19,-0.579E+18,
0274.2008.056.c,-2.486000,99.97200,22.00000,6.9,0.123E+20,-0.167E+20,0.448E+19,0.178E+20,-0.992E+19,0.198E+19,
0406.2008.144.a,7.313000,-34.89700,4.000000,6.5,-0.406E+17,0.725E+17,-0.319E+17,-0.683E+18,-0.102E+19,-0.435E+19,
0169.2006.271.a.OLD,-16.59200,-172.0330,22.00000,6.9,-0.254E+20,0.834E+18,0.246E+20,0.100E+20,0.241E+17,0.150E+19,
0169.2006.271.a,-16.59200,-172.0330,28.00000,6.9,-0.374E+19,-0.644E+19,0.102E+20,-0.466E+19,-0.431E+19,-0.781E+19,
0122.2007.319.b,-22.88090,-70.06700,18.00000,6.8,0.244E+19,0.868E+19,-0.111E+20,0.117E+19,-0.361E+19,-0.325E+19,
0123.2007.350.a,-22.55510,-69.98440,42.00000,6.7,0.459E+19,-0.340E+19,-0.120E+19,-0.840E+18,0.962E+19,-0.491E+19,
0184.2007.245.a,-11.62300,165.5663,18.00000,6.9,0.699E+20,-0.869E+19,-0.612E+20,0.354E+19,-0.519E+20,0.324E+20,
0190.2007.269.a,-4.990000,153.5000,42.00000,6.7,0.155E+20,-0.818E+19,-0.736E+19,-0.117E+18,0.455E+18,0.702E+19,
0207.2007.326.a,-5.757000,147.0980,70.00000,6.7,0.170E+20,-0.706E+19,-0.994E+19,0.246E+19,-0.253E+19,0.886E+18,
0243.2007.249.a,24.33360,122.3239,52.00000,6.5,0.133E+19,0.185E+19,-0.319E+19,-0.271E+18,0.244E+18,0.939E+18,
0248.2007.232.a,6.129700,127.4336,8.000000,6.5,-0.398E+19,0.245E+19,0.153E+19,0.501E+18,-0.401E+18,-0.389E+19,
0160.2007.354.a,-39.01100,178.2910,32.00000,6.5,-0.431E+19,0.421E+19,0.948E+17,0.115E+19,0.140E+19,0.388E+19,
0162.2007.288.a,-44.71330,167.4645,14.00000,6.8,0.413E+19,0.101E+20,-0.142E+20,0.576E+18,-0.123E+19,-0.604E+19,
0274.2007.263.a,-2.040300,100.2038,6.000000,6.6,0.617E+19,-0.546E+19,-0.707E+18,0.103E+20,-0.619E+19,-0.113E+19,
0274.2005.100.b,-1.714000,99.77900,16.00000,6.5,0.396E+19,0.630E+18,-0.459E+19,0.842E+18,-0.258E+18,-0.518E+19,
